NCYS1    O       -0.450000       0.0000  O   
CYS2    N       -0.310000       0.0000  N   
CCYS2    N       -0.310000       0.0000  N   
NCYS2    N       -0.310000       0.0000  N   
CYS2    H        0.310000       0.0000  H   
CCYS2    H        0.310000       0.0000  H   
NCYS2    H        0.310000       0.0000  H   
NCYS2    H1       0.310000       0.0000  H   
NCYS2    H2       0.310000       0.0000  H   
NCYS2    H3       0.310000       0.0000  H   
CYS2    CA       0.000000       0.0000  CH1 
CCYS2    CA       0.000000       0.0000  CH1 
NCYS2    CA       0.000000       0.0000  CH1 
CYS2    CB       0.000000       0.0000  CH2 
CCYS2    CB       0.000000       0.0000  CH2 
NCYS2    CB       0.000000       0.0000  CH2 
CYS2    SG       0.000000       0.0000  S   
CCYS2    SG       0.000000       0.0000  S   
NCYS2    SG       0.000000       0.0000  S   
CYS2    C        0.450000       0.0000  C   
CCYS2    C        0.450000       0.0000  C   
NCYS2    C        0.450000       0.0000  C   
CYS2    O       -0.450000       0.0000  O   
CCYS2    O       -0.450000       0.0000  O   
CCYS2    O1      -0.450000       0.0000  O   
CCYS2    O2      -0.450000       0.0000  O   
NCYS2    O       -0.450000       0.0000  O   
GLN     N       -0.310000       0.0000  N   
CGLN    N       -0.310000       0.0000  N   
NGLN    N       -0.310000       0.0000  N   
GLN     H        0.310000       0.0000  H   
CGLN    H        0.310000       0.0000  H   
NGLN    H        0.310000       0.0000  H   
NGLN    H1       0.310000       0.0000  H   
NGLN    H2       0.310000       0.0000  H   
NGLN    H3       0.310000       0.0000  H   
GLN     CA       0.000000       0.0000  CH1 
CGLN    CA       0.000000       0.0000  CH1 
NGLN    CA       0.000000       0.0000  CH1 
GLN     CB       0.000000       0.0000  CH2 
CGLN    CB       0.000000       0.0000  CH2 
NGLN    CB       0.000000       0.0000  CH2 
GLN     CG       0.000000       0.0000  CH2 
CGLN    CG       0.000000       0.0000  CH2 
NGLN    CG       0.000000       0.0000  CH2 
GLN     CD       0.290000       0.0000  C   
CGLN    CD       0.290000       0.0000  C   
NGLN    CD       0.290000       0.0000  C   
GLN     OE1     -0.450000       0.0000  O   
CGLN    OE1     -0.450000       0.0000  O   
NGLN    OE1     -0.450000       0.0000  O   
GLN     NE2     -0.720000       0.0000  NT  
CGLN    NE2     -0.720000       0.0000  NT  
NGLN    NE2     -0.720000       0.0000  NT  
GLN     HE21     0.440000       0.0000  H   
CGLN    HE21     0.440000       0.0000  H   
NGLN    HE21     0.440000       0.0000  H   
GLN     HE22     0.440000       0.0000  H   
CGLN    HE22     0.440000       0.0000  H   
NGLN    HE22     0.440000       0.0000  H   
GLN     C        0.450000       0.0000  C   
CGLN    C        0.450000       0.0000  C   
NGLN    C        0.450000       0.0000  C   
GLN     O       -0.450000       0.0000  O   
CGLN    O       -0.450000       0.0000  O   
CGLN    O1      -0.450000       0.0000  O   
CGLN    O2      -0.450000       0.0000  O   
NGLN    O       -0.450000       0.0000  O   
GLU     N       -0.310000       0.0000  N   
CGLU    N       -0.310000       0.0000  N   
NGLU    N       -0.310000       0.0000  N   
GLU     H        0.310000       0.0000  H   
CGLU    H        0.310000       0.0000  H   
NGLU    H        0.310000       0.0000  H   
NGLU    H1       0.310000       0.0000  H   
NGLU    H2       0.310000       0.0000  H   
NGLU    H3       0.310000       0.0000  H   
GLU     CA       0.000000       0.0000  CH1 
CGLU    CA       0.000000       0.0000  CH1 
NGLU    CA       0.000000       0.0000  CH1 
GLU     CB       0.000000       0.0000  CH2 
CGLU    CB       0.000000       0.0000  CH2 
NGLU    CB       0.000000       0.0000  CH2 
GLU     CG       0.000000       0.0000  CH2 
CGLU    CG       0.000000       0.0000  CH2 
NGLU    CG       0.000000       0.0000  CH2 
GLU     CD       0.270000       0.0000  C   
CGLU    CD       0.270000       0.0000  C   
NGLU    CD       0.270000       0.0000  C   
GLU     OE1     -0.635000       0.0000  OM  
CGLU    OE1     -0.635000       0.0000  OM  
NGLU    OE1     -0.635000       0.0000  OM  
GLU     OE2     -0.635000       0.0000  OM  
CGLU    OE2     -0.635000       0.0000  OM  
NGLU    OE2     -0.635000       0.0000  OM  
GLU     C        0.450000       0.0000  C   
CGLU    C        0.450000       0.0000  C   
NGLU    C        0.450000       0.0000  C   
GLU     O       -0.450000       0.0000  O   
CGLU    O       -0.450000       0.0000  O   
CGLU    O1      -0.450000       0.0000  O   
CGLU    O2      -0.450000       0.0000  O   
NGLU    O       -0.450000       0.0000  O   
GLUH    N       -0.310000       0.0000  N   
CGLUH    N       -0.310000       0.0000  N   
NGLUH    N       -0.310000       0.0000  N   
GLUH    H        0.310000       0.0000  H   
CGLUH    H        0.310000       0.0000  H   
NGLUH    H        0.310000       0.0000  H   
NGLUH    H1       0.310000       0.0000  H   
NGLUH    H2       0.310000       0.0000  H   
NGLUH    H3       0.310000       0.0000  H   
GLUH    CA       0.000000       0.0000  CH1 
CGLUH    CA       0.000000       0.0000  CH1 
NGLUH    CA       0.000000       0.0000  CH1 
GLUH    CB       0.000000       0.0000  CH2 
CGLUH    CB       0.000000       0.0000  CH2 
NGLUH    CB       0.000000       0.0000  CH2 
GLUH    CG       0.000000       0.0000  CH2 
CGLUH    CG       0.000000       0.0000  CH2 
NGLUH    CG       0.000000       0.0000  CH2 
GLUH    CD       0.330000       0.0000  C   
CGLUH    CD       0.330000       0.0000  C   
NGLUH    CD       0.330000       0.0000  C   
GLUH    OE1     -0.450000       0.0000  O   
CGLUH    OE1     -0.450000       0.0000  O   
NGLUH    OE1     -0.450000       0.0000  O   
GLUH    OE2     -0.288000       0.0000  OA  
CGLUH    OE2     -0.288000       0.0000  OA  
NGLUH    OE2     -0.288000       0.0000  OA  
GLUH    HE2      0.408000       0.0000  H   
CGLUH    HE2      0.408000       0.0000  H   
NGLUH    HE2      0.408000       0.0000  H   
GLUH    C        0.450000       0.0000  C   
CGLUH    C        0.450000       0.0000  C   
NGLUH    C        0.450000       0.0000  C   
GLUH    O       -0.450000       0.0000  O   
CGLUH    O       -0.450000       0.0000  O   
CGLUH    O1      -0.450000       0.0000  O   
CGLUH    O2      -0.450000       0.0000  O   
NGLUH    O       -0.450000       0.0000  O   
GLY     N       -0.310000       0.0000  N   
CGLY    N       -0.310000       0.0000  N   
NGLY    N       -0.310000       0.0000  N   
GLY     H        0.310000       0.0000  H   
CGLY    H        0.310000       0.0000  H   
NGLY    H        0.310000       0.0000  H   
NGLY    H1       0.310000       0.0000  H   
NGLY    H2       0.310000       0.0000  H   
NGLY    H3       0.310000       0.0000  H   
GLY     CA       0.000000       0.0000  CH2 
CGLY    CA       0.000000       0.0000  CH2 
NGLY    CA       0.000000       0.0000  CH2 
GLY     C        0.450000       0.0000  C   
CGLY    C        0.450000       0.0000  C   
NGLY    C        0.450000       0.0000  C   
GLY     O       -0.450000       0.0000  O   
CGLY    O       -0.450000       0.0000  O   
CGLY    O1      -0.450000       0.0000  O   
CGLY    O2      -0.450000       0.0000  O   
NGLY    O       -0.450000       0.0000  O   
HISA    N       -0.310000       0.0000  N   
CHISA    N       -0.310000       0.0000  N   
NHISA    N       -0.310000       0.0000  N   
HISA    H        0.310000       0.0000  H   
CHISA    H        0.310000       0.0000  H   
NHISA    H        0.310000       0.0000  H   
NHISA    H1       0.310000       0.0000  H   
NHISA    H2       0.310000       0.0000  H   
NHISA    H3       0.310000       0.0000  H   
HISA    CA       0.000000       0.0000  CH1 
CHISA    CA       0.000000       0.0000  CH1 
NHISA    CA       0.000000       0.0000  CH1 
HISA    CB       0.000000       0.0000  CH2 
CHISA    CB       0.000000       0.0000  CH2 
NHISA    CB       0.000000       0.0000  CH2 
HISA    CG       0.000000       0.0000  C   
CHISA    CG       0.000000       0.0000  C   
NHISA    CG       0.000000       0.0000  C   
HISA    ND1     -0.050000       0.0000  NR  
CHISA    ND1     -0.050000       0.0000  NR  
NHISA    ND1     -0.050000       0.0000  NR  
HISA    HD1      0.310000       0.0000  H   
CHISA    HD1      0.310000       0.0000  H   
NHISA    HD1      0.310000       0.0000  H   
HISA    CD2      0.000000       0.0000  C   
CHISA    CD2      0.000000       0.0000  C   
NHISA    CD2      0.000000       0.0000  C   
HISA    HD2      0.140000       0.0000  HC  
CHISA    HD2      0.140000       0.0000  HC  
NHISA    HD2      0.140000       0.0000  HC  
HISA    CE1      0.000000       0.0000  C   
CHISA    CE1      0.000000       0.0000  C   
NHISA    CE1      0.000000       0.0000  C   
HISA    HE1      0.140000       0.0000  HC  
CHISA    HE1      0.140000       0.0000  HC  
NHISA    HE1      0.140000       0.0000  HC  
HISA    NE2     -0.540000       0.0000  NR  
CHISA    NE2     -0.540000       0.0000  NR  
NHISA    NE2     -0.540000       0.0000  NR  
HISA    C        0.450000       0.0000  C   
CHISA    C        0.450000       0.0000  C   
NHISA    C        0.450000       0.0000  C   
HISA    O       -0.450000       0.0000  O   
CHISA    O       -0.450000       0.0000  O   
CHISA    O1      -0.450000       0.0000  O   
CHISA    O2      -0.450000       0.0000  O   
NHISA    O       -0.450000       0.0000  O   
HISB    N       -0.310000       0.0000  N   
CHISB    N       -0.310000       0.0000  N   
NHISB    N       -0.310000       0.0000  N   
HISB    H        0.310000       0.0000  H   
CHISB    H        0.310000       0.0000  H   
NHISB    H        0.310000       0.0000  H   
NHISB    H1       0.310000       0.0000  H   
NHISB    H2       0.310000       0.0000  H   
NHISB    H3       0.310000       0.0000  H   
HISB    CA       0.000000       0.0000  CH1 
CHISB    CA       0.000000       0.0000  CH1 
NHISB    CA       0.000000       0.0000  CH1 
HISB    CB       0.000000       0.0000  CH2 
CHISB    CB       0.000000       0.0000  CH2 
NHISB    CB       0.000000       0.0000  CH2 
HISB    CG       0.000000       0.0000  C   
CHISB    CG       0.000000       0.0000  C   
NHISB    CG       0.000000       0.0000  C   
HISB    ND1     -0.540000       0.0000  NR  
CHISB    ND1     -0.540000       0.0000  NR  
NHISB    ND1     -0.540000       0.0000  NR  
HISB    CD2      0.000000       0.0000  C   
CHISB    CD2      0.000000       0.0000  C   
NHISB    CD2      0.000000       0.0000  C   
HISB    HD2      0.140000       0.0000  HC  
